,Company,Category,Country,State,Region,City,Year,Investment (USD),County
103,Eargo,Audio|Technology|Wearables,USA,CA,SF Bay Area,Mountain View,2015,13600000.0,Santa Clara County
104,Eargo,Audio|Technology|Wearables,USA,CA,SF Bay Area,Mountain View,2015,13600000.0,Santa Clara County
105,Eargo,Audio|Technology|Wearables,USA,CA,SF Bay Area,Mountain View,2015,13600000.0,Santa Clara County
106,Eargo,Audio|Technology|Wearables,USA,CA,SF Bay Area,Mountain View,2015,13600000.0,Santa Clara County
107,Eargo,Audio|Technology|Wearables,USA,CA,SF Bay Area,Mountain View,2015,13600000.0,Santa Clara County
108,Arkin,Computers|Networking|Software,USA,CA,SF Bay Area,Mountain View,2014,7000000.0,Santa Clara County
109,Arkin,Computers|Networking|Software,USA,CA,SF Bay Area,Mountain View,2015,15000000.0,Santa Clara County
110,Atheer Labs,3D|Augmented Reality|Delivery|Hardware + Software|Health Care|Mobile|Software|Visualization,USA,CA,SF Bay Area,Mountain View,2014,1490497.0,Santa Clara County
111,Atheer Labs,3D|Augmented Reality|Delivery|Hardware + Software|Health Care|Mobile|Software|Visualization,USA,CA,SF Bay Area,Mountain View,2014,1490497.0,Santa Clara County
112,Atheer Labs,3D|Augmented Reality|Delivery|Hardware + Software|Health Care|Mobile|Software|Visualization,USA,CA,SF Bay Area,Mountain View,2014,1490497.0,Santa Clara County
113,Atlantis Computing,Enterprise Software|Flash Storage|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2013,20000000.0,Santa Clara County
114,Atlantis Computing,Enterprise Software|Flash Storage|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2013,20000000.0,Santa Clara County
115,Atlantis Computing,Enterprise Software|Flash Storage|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2013,20000000.0,Santa Clara County
116,Atlantis Computing,Enterprise Software|Flash Storage|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2013,20000000.0,Santa Clara County
117,Axcient,Archiving|Business Services|Cloud Computing|Enterprise Software|Flash Storage|Homeland Security|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2013,50000000.0,Santa Clara County
118,Axcient,Archiving|Business Services|Cloud Computing|Enterprise Software|Flash Storage|Homeland Security|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2015,25000000.0,Santa Clara County
119,Axcient,Archiving|Business Services|Cloud Computing|Enterprise Software|Flash Storage|Homeland Security|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2011,15500000.0,Santa Clara County
120,Axcient,Archiving|Business Services|Cloud Computing|Enterprise Software|Flash Storage|Homeland Security|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2013,50000000.0,Santa Clara County
121,Axcient,Archiving|Business Services|Cloud Computing|Enterprise Software|Flash Storage|Homeland Security|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2015,25000000.0,Santa Clara County
122,Axcient,Archiving|Business Services|Cloud Computing|Enterprise Software|Flash Storage|Homeland Security|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2013,50000000.0,Santa Clara County
123,Axcient,Archiving|Business Services|Cloud Computing|Enterprise Software|Flash Storage|Homeland Security|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2015,25000000.0,Santa Clara County
124,Axcient,Archiving|Business Services|Cloud Computing|Enterprise Software|Flash Storage|Homeland Security|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2011,15500000.0,Santa Clara County
125,Axcient,Archiving|Business Services|Cloud Computing|Enterprise Software|Flash Storage|Homeland Security|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2013,50000000.0,Santa Clara County
126,Axcient,Archiving|Business Services|Cloud Computing|Enterprise Software|Flash Storage|Homeland Security|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2015,25000000.0,Santa Clara County
127,Axcient,Archiving|Business Services|Cloud Computing|Enterprise Software|Flash Storage|Homeland Security|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2011,15500000.0,Santa Clara County
128,Axcient,Archiving|Business Services|Cloud Computing|Enterprise Software|Flash Storage|Homeland Security|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2013,50000000.0,Santa Clara County
129,Axcient,Archiving|Business Services|Cloud Computing|Enterprise Software|Flash Storage|Homeland Security|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2015,25000000.0,Santa Clara County
130,Axcient,Archiving|Business Services|Cloud Computing|Enterprise Software|Flash Storage|Homeland Security|Storage|Virtualization,USA,CA,SF Bay Area,Mountain View,2011,15500000.0,Santa Clara County
131,Base CRM,CRM|Software,USA,CA,SF Bay Area,Mountain View,2014,15000000.0,Santa Clara County
132,Base CRM,CRM|Software,USA,CA,SF Bay Area,Mountain View,2015,30000000.0,Santa Clara County
133,Base CRM,CRM|Software,USA,CA,SF Bay Area,Mountain View,2014,15000000.0,Santa Clara County
134,Base CRM,CRM|Software,USA,CA,SF Bay Area,Mountain View,2012,6800000.0,Santa Clara County
135,Base CRM,CRM|Software,USA,CA,SF Bay Area,Mountain View,2015,30000000.0,Santa Clara County
136,Base CRM,CRM|Software,USA,CA,SF Bay Area,Mountain View,2014,15000000.0,Santa Clara County
137,Base CRM,CRM|Software,USA,CA,SF Bay Area,Mountain View,2015,30000000.0,Santa Clara County
138,Base CRM,CRM|Software,USA,CA,SF Bay Area,Mountain View,2014,15000000.0,Santa Clara County
139,Base CRM,CRM|Software,USA,CA,SF Bay Area,Mountain View,2012,6800000.0,Santa Clara County
140,Base CRM,CRM|Software,USA,CA,SF Bay Area,Mountain View,2015,30000000.0,Santa Clara County
141,Base CRM,CRM|Software,USA,CA,SF Bay Area,Mountain View,2014,15000000.0,Santa Clara County
142,Base CRM,CRM|Software,USA,CA,SF Bay Area,Mountain View,2015,30000000.0,Santa Clara County
143,Base CRM,CRM|Software,USA,CA,SF Bay Area,Mountain View,2014,15000000.0,Santa Clara County
144,Base CRM,CRM|Software,USA,CA,SF Bay Area,Mountain View,2012,6800000.0,Santa Clara County
145,Base CRM,CRM|Software,USA,CA,SF Bay Area,Mountain View,2015,30000000.0,Santa Clara County
146,BigPanda,Application Performance Monitoring|Cloud Infrastructure|Data Centers|Developer Tools|Enterprise Software|Infrastructure|IT Management|SaaS|Software,USA,CA,SF Bay Area,Mountain View,2015,16000000.0,Santa Clara County
147,BigPanda,Application Performance Monitoring|Cloud Infrastructure|Data Centers|Developer Tools|Enterprise Software|Infrastructure|IT Management|SaaS|Software,USA,CA,SF Bay Area,Mountain View,2015,16000000.0,Santa Clara County
148,BigPanda,Application Performance Monitoring|Cloud Infrastructure|Data Centers|Developer Tools|Enterprise Software|Infrastructure|IT Management|SaaS|Software,USA,CA,SF Bay Area,Mountain View,2014,7000000.0,Santa Clara County
149,BigPanda,Application Performance Monitoring|Cloud Infrastructure|Data Centers|Developer Tools|Enterprise Software|Infrastructure|IT Management|SaaS|Software,USA,CA,SF Bay Area,Mountain View,2015,16000000.0,Santa Clara County
150,BigPanda,Application Performance Monitoring|Cloud Infrastructure|Data Centers|Developer Tools|Enterprise Software|Infrastructure|IT Management|SaaS|Software,USA,CA,SF Bay Area,Mountain View,2014,7000000.0,Santa Clara County
151,Bityota,Analytics|Big Data|Internet|SaaS,USA,CA,SF Bay Area,Mountain View,2012,10000000.0,Santa Clara County
152,Bityota,Analytics|Big Data|Internet|SaaS,USA,CA,SF Bay Area,Mountain View,2012,10000000.0,Santa Clara County
153,Bityota,Analytics|Big Data|Internet|SaaS,USA,CA,SF Bay Area,Mountain View,2012,10000000.0,Santa Clara County
154,Bityota,Analytics|Big Data|Internet|SaaS,USA,CA,SF Bay Area,Mountain View,2012,10000000.0,Santa Clara County
155,BlazeMeter,Computers|Developer Tools|Enterprise Software|Information Services|Information Technology|PaaS|SaaS|Software|Testing,USA,CA,SF Bay Area,Mountain View,2014,6500000.0,Santa Clara County
156,BlazeMeter,Computers|Developer Tools|Enterprise Software|Information Services|Information Technology|PaaS|SaaS|Software|Testing,USA,CA,SF Bay Area,Mountain View,2014,6500000.0,Santa Clara County
157,BlazeMeter,Computers|Developer Tools|Enterprise Software|Information Services|Information Technology|PaaS|SaaS|Software|Testing,USA,CA,SF Bay Area,Mountain View,2011,1200000.0,Santa Clara County
158,BlazeMeter,Computers|Developer Tools|Enterprise Software|Information Services|Information Technology|PaaS|SaaS|Software|Testing,USA,CA,SF Bay Area,Mountain View,2014,6500000.0,Santa Clara County
159,BloomReach,Enterprise Software,USA,CA,SF Bay Area,Mountain View,2012,25000000.0,Santa Clara County
160,BloomReach,Enterprise Software,USA,CA,SF Bay Area,Mountain View,2012,25000000.0,Santa Clara County
161,BloomReach,Enterprise Software,USA,CA,SF Bay Area,Mountain View,2012,25000000.0,Santa Clara County
162,Blue Danube Systems,Mobile,USA,CA,SF Bay Area,Mountain View,2015,16000000.0,Santa Clara County
163,Blue Danube Systems,Mobile,USA,CA,SF Bay Area,Mountain View,2015,16000000.0,Santa Clara County
164,Blue Danube Systems,Mobile,USA,CA,SF Bay Area,Mountain View,2015,16000000.0,Santa Clara County
165,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2015,76500000.0,Santa Clara County
166,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2013,50000000.0,Santa Clara County
167,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2011,18000000.0,Santa Clara County
168,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2012,25000000.0,Santa Clara County
169,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2015,76500000.0,Santa Clara County
170,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2013,50000000.0,Santa Clara County
171,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2015,76500000.0,Santa Clara County
172,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2015,76500000.0,Santa Clara County
173,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2013,50000000.0,Santa Clara County
174,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2011,18000000.0,Santa Clara County
175,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2012,25000000.0,Santa Clara County
176,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2015,76500000.0,Santa Clara County
177,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2013,50000000.0,Santa Clara County
178,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2011,18000000.0,Santa Clara County
179,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2012,25000000.0,Santa Clara County
180,Blue Jeans Network,Chat|Collaboration|Enterprise Software|SaaS|Software|Video Conferencing,USA,CA,SF Bay Area,Mountain View,2015,76500000.0,Santa Clara County
181,"BlueData Software, Inc.",Big Data|Big Data Analytics|Software,USA,CA,SF Bay Area,Mountain View,2013,4000000.0,Santa Clara County
182,"BlueData Software, Inc.",Big Data|Big Data Analytics|Software,USA,CA,SF Bay Area,Mountain View,2013,15000000.0,Santa Clara County
183,"BlueData Software, Inc.",Big Data|Big Data Analytics|Software,USA,CA,SF Bay Area,Mountain View,2015,20000000.0,Santa Clara County
184,"BlueData Software, Inc.",Big Data|Big Data Analytics|Software,USA,CA,SF Bay Area,Mountain View,2013,4000000.0,Santa Clara County
185,"BlueData Software, Inc.",Big Data|Big Data Analytics|Software,USA,CA,SF Bay Area,Mountain View,2013,15000000.0,Santa Clara County
186,"BlueData Software, Inc.",Big Data|Big Data Analytics|Software,USA,CA,SF Bay Area,Mountain View,2015,20000000.0,Santa Clara County
187,"BlueData Software, Inc.",Big Data|Big Data Analytics|Software,USA,CA,SF Bay Area,Mountain View,2013,4000000.0,Santa Clara County
188,"BlueData Software, Inc.",Big Data|Big Data Analytics|Software,USA,CA,SF Bay Area,Mountain View,2013,15000000.0,Santa Clara County
189,"BlueData Software, Inc.",Big Data|Big Data Analytics|Software,USA,CA,SF Bay Area,Mountain View,2013,15000000.0,Santa Clara County
190,"BlueData Software, Inc.",Big Data|Big Data Analytics|Software,USA,CA,SF Bay Area,Mountain View,2015,20000000.0,Santa Clara County
191,"BlueData Software, Inc.",Big Data|Big Data Analytics|Software,USA,CA,SF Bay Area,Mountain View,2013,4000000.0,Santa Clara County
192,"BlueData Software, Inc.",Big Data|Big Data Analytics|Software,USA,CA,SF Bay Area,Mountain View,2013,15000000.0,Santa Clara County
193,"BlueData Software, Inc.",Big Data|Big Data Analytics|Software,USA,CA,SF Bay Area,Mountain View,2015,20000000.0,Santa Clara County
194,Boomerang Commerce,Analytics|E-Commerce|Internet|Retail,USA,CA,SF Bay Area,Mountain View,2014,8500000.0,Santa Clara County
195,Boomerang Commerce,Analytics|E-Commerce|Internet|Retail,USA,CA,SF Bay Area,Mountain View,2014,8500000.0,Santa Clara County
196,Boundary,Application Performance Monitoring|Cloud Computing|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2014,22000000.0,Santa Clara County
197,Boundary,Application Performance Monitoring|Cloud Computing|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2012,15000000.0,Santa Clara County
198,Boundary,Application Performance Monitoring|Cloud Computing|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2014,22000000.0,Santa Clara County
199,Boundary,Application Performance Monitoring|Cloud Computing|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2011,4000000.0,Santa Clara County
200,Boundary,Application Performance Monitoring|Cloud Computing|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2012,15000000.0,Santa Clara County
201,Boundary,Application Performance Monitoring|Cloud Computing|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2014,22000000.0,Santa Clara County
202,Boundary,Application Performance Monitoring|Cloud Computing|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2014,22000000.0,Santa Clara County
203,Breker Verification Systems,Software,USA,CA,SF Bay Area,Mountain View,2012,5000000.0,Santa Clara County
204,Bump Technologies,Mobile,USA,CA,SF Bay Area,Mountain View,2011,16500000.0,Santa Clara County
205,Bump Technologies,Mobile,USA,CA,SF Bay Area,Mountain View,2011,16500000.0,Santa Clara County
206,Bump Technologies,Mobile,USA,CA,SF Bay Area,Mountain View,2011,16500000.0,Santa Clara County
207,Bump Technologies,Mobile,USA,CA,SF Bay Area,Mountain View,2011,16500000.0,Santa Clara County
208,Bump Technologies,Mobile,USA,CA,SF Bay Area,Mountain View,2011,16500000.0,Santa Clara County
209,Captora,Cloud Computing|Marketing Automation|Software|Technology,USA,CA,SF Bay Area,Mountain View,2013,5250000.0,Santa Clara County
210,Captora,Cloud Computing|Marketing Automation|Software|Technology,USA,CA,SF Bay Area,Mountain View,2014,22000000.0,Santa Clara County
211,Captora,Cloud Computing|Marketing Automation|Software|Technology,USA,CA,SF Bay Area,Mountain View,2014,22000000.0,Santa Clara County
212,castAR by Technical Illusions,Augmented Reality,USA,CA,SF Bay Area,Mountain View,2015,15000000.0,Santa Clara County
213,Catalog Spree,E-Commerce|Mobile|Retail,USA,CA,SF Bay Area,Mountain View,2011,6500000.0,Santa Clara County
214,Catalog Spree,E-Commerce|Mobile|Retail,USA,CA,SF Bay Area,Mountain View,2011,6500000.0,Santa Clara County
215,Catalog Spree,E-Commerce|Mobile|Retail,USA,CA,SF Bay Area,Mountain View,2011,6500000.0,Santa Clara County
216,Cellmax,Health Care,USA,CA,SF Bay Area,Mountain View,2013,5000000.0,Santa Clara County
217,Cerephex,Health Care,USA,CA,SF Bay Area,Mountain View,2012,5924066.0,Santa Clara County
218,Cerephex,Health Care,USA,CA,SF Bay Area,Mountain View,2012,5924066.0,Santa Clara County
219,Cinemacraft,Content Creators,USA,CA,SF Bay Area,Mountain View,2015,3900000.0,Santa Clara County
220,Cinemacraft,Content Creators,USA,CA,SF Bay Area,Mountain View,2015,3900000.0,Santa Clara County
221,Cinemacraft,Content Creators,USA,CA,SF Bay Area,Mountain View,2015,3900000.0,Santa Clara County
222,Cinemacraft,Content Creators,USA,CA,SF Bay Area,Mountain View,2015,3900000.0,Santa Clara County
223,Citrus Lane,E-Commerce|Kids|Subscription Businesses,USA,CA,SF Bay Area,Mountain View,2012,5100000.0,Santa Clara County
224,Citrus Lane,E-Commerce|Kids|Subscription Businesses,USA,CA,SF Bay Area,Mountain View,2012,5100000.0,Santa Clara County
225,Citrus Lane,E-Commerce|Kids|Subscription Businesses,USA,CA,SF Bay Area,Mountain View,2012,5100000.0,Santa Clara County
226,Clari,Big Data|Cloud Data Services|CRM|Direct Sales|Enterprise Software|Mobile|Mobile Software Tools|Predictive Analytics|Productivity Software|Sales and Marketing|Sales Automation|Social CRM,USA,CA,SF Bay Area,Mountain View,2014,20000000.0,Santa Clara County
227,Clari,Big Data|Cloud Data Services|CRM|Direct Sales|Enterprise Software|Mobile|Mobile Software Tools|Predictive Analytics|Productivity Software|Sales and Marketing|Sales Automation|Social CRM,USA,CA,SF Bay Area,Mountain View,2014,20000000.0,Santa Clara County
228,Clari,Big Data|Cloud Data Services|CRM|Direct Sales|Enterprise Software|Mobile|Mobile Software Tools|Predictive Analytics|Productivity Software|Sales and Marketing|Sales Automation|Social CRM,USA,CA,SF Bay Area,Mountain View,2014,6000000.0,Santa Clara County
229,Clari,Big Data|Cloud Data Services|CRM|Direct Sales|Enterprise Software|Mobile|Mobile Software Tools|Predictive Analytics|Productivity Software|Sales and Marketing|Sales Automation|Social CRM,USA,CA,SF Bay Area,Mountain View,2014,20000000.0,Santa Clara County
230,Claritics,Analytics|Enterprises|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2011,1500000.0,Santa Clara County
231,Claritics,Analytics|Enterprises|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2011,1500000.0,Santa Clara County
232,Cloudmeter,Analytics|Big Data|Enterprise Software|Real Time|Software,USA,CA,SF Bay Area,Mountain View,2012,5000000.0,Santa Clara County
233,CloudOn,Cloud Computing|Enterprises|Enterprise Software|Mobile|Social Media,USA,CA,SF Bay Area,Mountain View,2012,16000000.0,Santa Clara County
234,CloudOn,Cloud Computing|Enterprises|Enterprise Software|Mobile|Social Media,USA,CA,SF Bay Area,Mountain View,2011,7700000.0,Santa Clara County
235,CloudOn,Cloud Computing|Enterprises|Enterprise Software|Mobile|Social Media,USA,CA,SF Bay Area,Mountain View,2012,16000000.0,Santa Clara County
236,CloudOn,Cloud Computing|Enterprises|Enterprise Software|Mobile|Social Media,USA,CA,SF Bay Area,Mountain View,2011,7700000.0,Santa Clara County
237,CloudOn,Cloud Computing|Enterprises|Enterprise Software|Mobile|Social Media,USA,CA,SF Bay Area,Mountain View,2012,16000000.0,Santa Clara County
238,CloudOn,Cloud Computing|Enterprises|Enterprise Software|Mobile|Social Media,USA,CA,SF Bay Area,Mountain View,2012,16000000.0,Santa Clara County
239,CloudPhysics,Analytics|Virtualization,USA,CA,SF Bay Area,Mountain View,2014,15000000.0,Santa Clara County
240,CloudPhysics,Analytics|Virtualization,USA,CA,SF Bay Area,Mountain View,2014,15000000.0,Santa Clara County
241,CloudPhysics,Analytics|Virtualization,USA,CA,SF Bay Area,Mountain View,2013,10000000.0,Santa Clara County
242,CloudPhysics,Analytics|Virtualization,USA,CA,SF Bay Area,Mountain View,2012,2500000.0,Santa Clara County
243,CloudPhysics,Analytics|Virtualization,USA,CA,SF Bay Area,Mountain View,2014,15000000.0,Santa Clara County
244,CloudPhysics,Analytics|Virtualization,USA,CA,SF Bay Area,Mountain View,2013,10000000.0,Santa Clara County
245,CloudPhysics,Analytics|Virtualization,USA,CA,SF Bay Area,Mountain View,2013,10000000.0,Santa Clara County
246,Clover,Mobile|Open Source|Payments|SaaS,USA,CA,SF Bay Area,Mountain View,2011,5500000.0,Santa Clara County
247,Clover,Mobile|Open Source|Payments|SaaS,USA,CA,SF Bay Area,Mountain View,2011,5500000.0,Santa Clara County
248,Clover,Mobile|Open Source|Payments|SaaS,USA,CA,SF Bay Area,Mountain View,2011,5500000.0,Santa Clara County
249,Cobalt Technologies,Biotechnology|Clean Technology,USA,CA,SF Bay Area,Mountain View,2011,20000000.0,Santa Clara County
250,Cobalt Technologies,Biotechnology|Clean Technology,USA,CA,SF Bay Area,Mountain View,2011,20000000.0,Santa Clara County
251,Cobalt Technologies,Biotechnology|Clean Technology,USA,CA,SF Bay Area,Mountain View,2011,20000000.0,Santa Clara County
252,Cobalt Technologies,Biotechnology|Clean Technology,USA,CA,SF Bay Area,Mountain View,2011,20000000.0,Santa Clara County
253,Cobalt Technologies,Biotechnology|Clean Technology,USA,CA,SF Bay Area,Mountain View,2011,20000000.0,Santa Clara County
254,Concept.io,Content Discovery|Machine Learning|Mobile|Personalization,USA,CA,SF Bay Area,Mountain View,2013,5400000.0,Santa Clara County
255,Concept.io,Content Discovery|Machine Learning|Mobile|Personalization,USA,CA,SF Bay Area,Mountain View,2013,5400000.0,Santa Clara County
256,Concept.io,Content Discovery|Machine Learning|Mobile|Personalization,USA,CA,SF Bay Area,Mountain View,2013,5400000.0,Santa Clara County
257,Concept.io,Content Discovery|Machine Learning|Mobile|Personalization,USA,CA,SF Bay Area,Mountain View,2013,5400000.0,Santa Clara County
258,Concept.io,Content Discovery|Machine Learning|Mobile|Personalization,USA,CA,SF Bay Area,Mountain View,2013,5400000.0,Santa Clara County
259,Confluent,Big Data|Enterprise Software|Technology,USA,CA,SF Bay Area,Mountain View,2014,6900000.0,Santa Clara County
260,Confluent,Big Data|Enterprise Software|Technology,USA,CA,SF Bay Area,Mountain View,2015,24000000.0,Santa Clara County
261,Confluent,Big Data|Enterprise Software|Technology,USA,CA,SF Bay Area,Mountain View,2014,6900000.0,Santa Clara County
262,Confluent,Big Data|Enterprise Software|Technology,USA,CA,SF Bay Area,Mountain View,2015,24000000.0,Santa Clara County
263,Confluent,Big Data|Enterprise Software|Technology,USA,CA,SF Bay Area,Mountain View,2014,6900000.0,Santa Clara County
264,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2014,60000000.0,Santa Clara County
265,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2013,25000000.0,Santa Clara County
266,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2011,14000000.0,Santa Clara County
267,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2014,60000000.0,Santa Clara County
268,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2013,25000000.0,Santa Clara County
269,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2014,60000000.0,Santa Clara County
270,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2014,60000000.0,Santa Clara County
271,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2013,25000000.0,Santa Clara County
272,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2011,14000000.0,Santa Clara County
273,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2014,60000000.0,Santa Clara County
274,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2013,25000000.0,Santa Clara County
275,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2011,14000000.0,Santa Clara County
276,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2014,60000000.0,Santa Clara County
277,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2013,25000000.0,Santa Clara County
278,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2011,14000000.0,Santa Clara County
279,Couchbase,Analytics|Big Data|Databases|Enterprise Software,USA,CA,SF Bay Area,Mountain View,2014,60000000.0,Santa Clara County
280,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2015,11600000.0,Santa Clara County
281,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2013,20000000.0,Santa Clara County
282,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2013,43000000.0,Santa Clara County
283,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2015,49500000.0,Santa Clara County
284,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2013,43000000.0,Santa Clara County
285,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2012,6000000.0,Santa Clara County
286,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2015,49500000.0,Santa Clara County
287,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2012,16000000.0,Santa Clara County
288,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2013,43000000.0,Santa Clara County
289,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2013,20000000.0,Santa Clara County
290,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2015,11600000.0,Santa Clara County
291,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2013,43000000.0,Santa Clara County
292,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2012,6000000.0,Santa Clara County
293,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2015,49500000.0,Santa Clara County
294,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2012,16000000.0,Santa Clara County
295,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2015,49500000.0,Santa Clara County
296,Coursera,EdTech|Education,USA,CA,SF Bay Area,Mountain View,2013,43000000.0,Santa Clara County
297,Credit Sesame,Finance|FinTech,USA,CA,SF Bay Area,Mountain View,2012,12000000.0,Santa Clara County
298,Credit Sesame,Finance|FinTech,USA,CA,SF Bay Area,Mountain View,2015,16000000.0,Santa Clara County
299,Credit Sesame,Finance|FinTech,USA,CA,SF Bay Area,Mountain View,2012,12000000.0,Santa Clara County
300,Credit Sesame,Finance|FinTech,USA,CA,SF Bay Area,Mountain View,2015,16000000.0,Santa Clara County
301,Credit Sesame,Finance|FinTech,USA,CA,SF Bay Area,Mountain View,2011,6150000.0,Santa Clara County
302,Credit Sesame,Finance|FinTech,USA,CA,SF Bay Area,Mountain View,2015,16000000.0,Santa Clara County
303,Credit Sesame,Finance|FinTech,USA,CA,SF Bay Area,Mountain View,2012,12000000.0,Santa Clara County
304,Credit Sesame,Finance|FinTech,USA,CA,SF Bay Area,Mountain View,2011,6150000.0,Santa Clara County
305,Credit Sesame,Finance|FinTech,USA,CA,SF Bay Area,Mountain View,2015,16000000.0,Santa Clara County
306,Credit Sesame,Finance|FinTech,USA,CA,SF Bay Area,Mountain View,2012,12000000.0,Santa Clara County
